country position,Hazard,starttime,endtime,Intensity
1550,coldwave,2007-12-24,2008-02-25,246.0
1550,tropical cyclone,2007-09-30,2007-10-04,38.11
1550,extreme wind,2008-09-21,2008-09-26,17.0
1550,extreme wind,2016-01-22,2016-01-26,24.0
1550,tropical cyclone,2016-07-25,2016-07-28,34.95
1550,coldwave,2011-03-17,2011-04-29,266.0
1550,tropical cyclone,2011-09-23,2011-09-27,15.65
1550,tropical cyclone,2009-08-02,2009-08-10,25.52
1550,tropical cyclone,2016-08-15,2016-08-19,23.93
1550,tropical cyclone,2009-09-09,2009-09-12,15.96
1550,heatwave,2012-12-13,2013-01-04,302.0
1550,extreme wind,2007-09-27,2007-10-05,17.0
1551,heatwave,2010-02-21,2010-03-09,304.0
1551,coldwave,2007-12-24,2008-02-25,246.0
1551,coldwave,2016-01-21,2016-01-31,248.0
1551,tropical cyclone,2007-09-30,2007-10-04,38.11
1551,heatwave,2010-01-28,2010-02-16,302.0
1551,coldwave,2011-03-17,2011-04-29,266.0
1551,heatwave,2012-12-13,2013-01-04,302.0
1551,tropical cyclone,2016-08-15,2016-08-19,23.93
1551,extreme wind,2007-09-27,2007-10-05,17.0
1551,tropical cyclone,2011-09-23,2011-09-27,15.65
1551,extreme wind,2016-01-22,2016-01-26,24.0
1551,tropical cyclone,2009-09-09,2009-09-12,15.96
1551,tropical cyclone,2016-07-25,2016-07-28,34.95
1551,tropical cyclone,2009-08-02,2009-08-10,25.52
1552,heatwave,2010-02-21,2010-03-09,304.0
1552,coldwave,2016-01-21,2016-01-31,248.0
1552,heatwave,2010-01-28,2010-02-16,302.0
1552,coldwave,2011-03-17,2011-04-29,266.0
1552,coldwave,2007-12-24,2008-02-25,246.0
1552,tropical cyclone,2009-09-09,2009-09-12,15.96
1552,extreme wind,2007-09-27,2007-10-05,17.0
1552,extreme wind,2016-01-22,2016-01-26,24.0
1552,tropical cyclone,2009-08-02,2009-08-10,25.52
1552,tropical cyclone,2016-07-25,2016-07-28,34.95
1552,tropical cyclone,2016-08-15,2016-08-19,23.93
1552,tropical cyclone,2007-09-30,2007-10-04,38.11
1552,heatwave,2012-12-13,2013-01-04,302.0
1552,tropical cyclone,2011-09-23,2011-09-27,15.65
1553,heatwave,2010-02-21,2010-03-09,304.0
1553,coldwave,2007-12-24,2008-02-25,246.0
1553,heatwave,2010-01-28,2010-02-16,302.0
1553,coldwave,2016-01-21,2016-01-31,248.0
1553,extreme wind,2016-01-22,2016-01-26,24.0
1553,extreme wind,2008-09-21,2008-09-26,17.0
1553,tropical cyclone,2011-09-23,2011-09-27,15.65
1553,tropical cyclone,2016-07-25,2016-07-28,34.95
1553,tropical cyclone,2016-08-15,2016-08-19,23.93
1553,tropical cyclone,2007-09-30,2007-10-04,38.11
1553,tropical cyclone,2009-08-02,2009-08-10,25.52
1553,extreme wind,2007-09-27,2007-10-05,17.0
1553,coldwave,2011-03-17,2011-04-29,266.0
1553,heatwave,2012-12-13,2013-01-04,302.0
1553,tropical cyclone,2009-09-09,2009-09-12,15.96
1554,heatwave,2010-02-21,2010-03-09,304.0
1554,tropical cyclone,2007-09-30,2007-10-04,38.11
1554,extreme wind,2008-09-21,2008-09-26,17.0
1554,heatwave,2010-01-28,2010-02-16,302.0
1554,extreme wind,2007-09-27,2007-10-05,17.0
1554,extreme wind,2016-01-22,2016-01-26,24.0
1554,coldwave,2011-03-17,2011-04-29,266.0
1554,tropical cyclone,2011-09-23,2011-09-27,15.65
1554,tropical cyclone,2016-07-25,2016-07-28,34.95
1554,heatwave,2012-12-13,2013-01-04,302.0
1554,tropical cyclone,2009-09-09,2009-09-12,15.96
1554,tropical cyclone,2016-08-15,2016-08-19,23.93
1554,tropical cyclone,2009-08-02,2009-08-10,25.52
1557,extreme wind,2016-01-22,2016-01-26,24.0
1557,heatwave,2010-02-21,2010-03-09,304.0
1557,coldwave,2007-12-24,2008-02-25,246.0
1557,heatwave,2010-01-28,2010-02-16,302.0
1557,coldwave,2016-01-21,2016-01-31,248.0
1557,tropical cyclone,2011-09-23,2011-09-27,15.65
1557,extreme wind,2007-09-27,2007-10-05,17.0
1557,tropical cyclone,2009-09-09,2009-09-12,15.96
1557,heatwave,2012-12-13,2013-01-04,302.0
1557,heatwave,2015-03-25,2015-04-09,297.0
1557,tropical cyclone,2009-08-02,2009-08-10,25.52
1557,extreme wind,2008-09-21,2008-09-26,17.0
1557,tropical cyclone,2007-09-30,2007-10-04,38.11
1557,tropical cyclone,2016-08-15,2016-08-19,23.93
1557,tropical cyclone,2016-07-25,2016-07-28,34.95
1558,heatwave,2010-01-28,2010-02-16,302.0
1558,heatwave,2010-02-21,2010-03-09,304.0
1558,coldwave,2007-12-24,2008-02-25,246.0
1558,extreme wind,2016-01-22,2016-01-26,24.0
1558,coldwave,2016-01-21,2016-01-31,248.0
1558,coldwave,2011-03-17,2011-04-29,266.0
1558,tropical cyclone,2007-09-30,2007-10-04,38.11
1558,extreme wind,2007-09-27,2007-10-05,17.0
1558,tropical cyclone,2009-08-02,2009-08-10,25.52
1558,tropical cyclone,2009-09-09,2009-09-12,15.96
1558,tropical cyclone,2016-08-15,2016-08-19,23.93
1558,heatwave,2012-12-13,2013-01-04,302.0
1558,tropical cyclone,2016-07-25,2016-07-28,34.95
1558,tropical cyclone,2011-09-23,2011-09-27,15.65
1559,heatwave,2008-09-16,2008-09-26,301.0
1559,heatwave,2007-03-27,2007-04-04,299.0
1559,coldwave,2007-12-24,2008-02-25,246.0
1559,flood,2010-07-23,2010-08-03,2.0
1559,flood,2007-07-18,2007-08-13,1.0
1559,flood,2007-06-06,2007-08-17,1.5
1559,extreme wind,2006-04-10,2006-04-13,17.0
1559,heatwave,2016-08-11,2016-08-28,306.0
1559,coldwave,2011-03-17,2011-04-29,266.0
1559,coldwave,2016-01-21,2016-01-31,248.0
1559,heatwave,2013-03-03,2013-03-18,292.0
1559,heatwave,2016-09-27,2016-10-06,296.0
1559,heatwave,2015-03-25,2015-04-09,297.0
1559,heatwave,2011-05-06,2011-05-11,301.0
1560,coldwave,2007-12-24,2008-02-25,246.0
1560,heatwave,2007-03-27,2007-04-04,299.0
1560,flood,2007-06-06,2007-08-17,1.5
1560,coldwave,2016-01-21,2016-01-31,248.0
1560,heatwave,2013-03-03,2013-03-18,292.0
1560,heatwave,2016-08-11,2016-08-28,306.0
1560,flood,2010-07-23,2010-08-03,2.0
1560,heatwave,2016-09-27,2016-10-06,296.0
1560,flood,2007-07-18,2007-08-13,1.0
1560,coldwave,2011-03-17,2011-04-29,266.0
1560,heatwave,2015-03-25,2015-04-09,297.0
1560,heatwave,2011-05-06,2011-05-11,301.0
1560,extreme wind,2004-03-15,2004-03-17,16.0
1560,extreme wind,2015-03-31,2015-04-04,17.0
1560,heatwave,2008-09-16,2008-09-26,301.0
1561,flood,2007-06-06,2007-08-17,1.5
1561,extreme wind,2006-04-10,2006-04-13,17.0
1561,heatwave,2007-03-27,2007-04-04,299.0
1561,coldwave,2016-01-21,2016-01-31,248.0
1561,coldwave,2007-12-24,2008-02-25,246.0
1561,flood,2007-07-18,2007-08-13,1.0
1561,heatwave,2013-03-03,2013-03-18,292.0
1561,coldwave,2011-03-17,2011-04-29,266.0
1561,heatwave,2008-09-16,2008-09-26,301.0
1561,heatwave,2015-03-25,2015-04-09,297.0
1561,heatwave,2016-08-11,2016-08-28,306.0
1561,heatwave,2011-05-06,2011-05-11,301.0
1561,flood,2010-07-23,2010-08-03,2.0
1561,heatwave,2016-09-27,2016-10-06,296.0
1562,heatwave,2007-03-27,2007-04-04,299.0
1562,heatwave,2010-02-21,2010-03-09,304.0
1562,flood,2007-06-06,2007-08-17,1.5
1562,coldwave,2007-12-24,2008-02-25,246.0
1562,heatwave,2016-08-11,2016-08-28,306.0
1562,extreme wind,2015-03-31,2015-04-04,17.0
1562,flood,2010-07-23,2010-08-03,2.0
1562,heatwave,2013-03-03,2013-03-18,292.0
1562,heatwave,2016-09-27,2016-10-06,296.0
1562,flood,2007-07-18,2007-08-13,1.0
1562,heatwave,2011-05-06,2011-05-11,301.0
1562,heatwave,2008-09-16,2008-09-26,301.0
1563,heatwave,2007-03-27,2007-04-04,299.0
1563,coldwave,2007-12-24,2008-02-25,246.0
1563,flood,2010-07-23,2010-08-03,2.0
1563,coldwave,2016-01-21,2016-01-31,248.0
1563,heatwave,2013-03-03,2013-03-18,292.0
1563,flood,2007-06-06,2007-08-17,1.5
1563,extreme wind,2006-04-10,2006-04-13,17.0
1563,flood,2007-07-18,2007-08-13,1.0
1563,coldwave,2011-03-17,2011-04-29,266.0
1563,heatwave,2011-05-06,2011-05-11,301.0
1563,heatwave,2015-03-25,2015-04-09,297.0
1563,heatwave,2016-09-27,2016-10-06,296.0
1563,heatwave,2016-08-11,2016-08-28,306.0
1563,heatwave,2008-09-16,2008-09-26,301.0
1564,extreme wind,2015-03-31,2015-04-04,17.0
1564,coldwave,2007-12-24,2008-02-25,246.0
1564,heatwave,2007-03-27,2007-04-04,299.0
1564,coldwave,2016-01-21,2016-01-31,248.0
1564,heatwave,2013-03-03,2013-03-18,292.0
1564,heatwave,2011-05-06,2011-05-11,301.0
1564,heatwave,2008-09-16,2008-09-26,301.0
1564,coldwave,2011-03-17,2011-04-29,266.0
1565,heatwave,2013-03-03,2013-03-18,292.0
1565,flood,2007-06-06,2007-08-17,1.5
1565,heatwave,2007-03-27,2007-04-04,299.0
1565,extreme wind,2007-04-12,2007-04-17,18.0
1565,coldwave,2011-03-17,2011-04-29,266.0
1565,heatwave,2008-09-16,2008-09-26,301.0
1565,heatwave,2016-09-27,2016-10-06,296.0
1565,coldwave,2007-12-24,2008-02-25,246.0
1565,heatwave,2011-05-06,2011-05-11,301.0
1565,coldwave,2016-01-21,2016-01-31,248.0
1565,heatwave,2016-08-11,2016-08-28,306.0
1565,flood,2007-07-18,2007-08-13,1.0
1565,extreme wind,2006-04-10,2006-04-13,17.0
1565,heatwave,2015-03-25,2015-04-09,297.0
1565,flood,2010-07-23,2010-08-03,2.0
1566,extreme wind,2006-04-10,2006-04-13,17.0
1566,coldwave,2016-01-21,2016-01-31,248.0
1566,flood,2007-06-06,2007-08-17,1.5
1566,coldwave,2007-12-24,2008-02-25,246.0
1566,coldwave,2011-03-17,2011-04-29,266.0
1566,flood,2007-07-18,2007-08-13,1.0
1566,heatwave,2013-03-03,2013-03-18,292.0
1566,heatwave,2015-03-25,2015-04-09,297.0
1566,flood,2010-07-23,2010-08-03,2.0
1566,heatwave,2008-09-16,2008-09-26,301.0
1566,heatwave,2011-05-06,2011-05-11,301.0
1566,heatwave,2016-08-11,2016-08-28,306.0
1566,heatwave,2016-09-27,2016-10-06,296.0
1567,coldwave,2007-12-24,2008-02-25,246.0
1567,coldwave,2016-01-21,2016-01-31,248.0
1567,heatwave,2011-05-06,2011-05-11,301.0
1567,coldwave,2011-03-17,2011-04-29,266.0
1567,extreme wind,2006-04-10,2006-04-13,17.0
1567,heatwave,2013-03-03,2013-03-18,292.0
1567,heatwave,2016-08-11,2016-08-28,306.0
1567,heatwave,2015-03-25,2015-04-09,297.0
1567,heatwave,2016-09-27,2016-10-06,296.0
1567,heatwave,2008-09-16,2008-09-26,301.0
1568,coldwave,2016-01-21,2016-01-31,248.0
1568,heatwave,2013-03-03,2013-03-18,292.0
1568,coldwave,2007-12-24,2008-02-25,246.0
1568,heatwave,2016-09-27,2016-10-06,296.0
1568,extreme wind,2006-04-10,2006-04-13,17.0
1568,coldwave,2011-03-17,2011-04-29,266.0
1568,heatwave,2011-05-06,2011-05-11,301.0
1568,heatwave,2015-03-25,2015-04-09,297.0
1568,heatwave,2008-09-16,2008-09-26,301.0
1568,heatwave,2016-08-11,2016-08-28,306.0
1569,coldwave,2007-12-24,2008-02-25,246.0
1569,coldwave,2016-01-21,2016-01-31,248.0
1569,heatwave,2011-05-06,2011-05-11,301.0
1569,coldwave,2011-03-17,2011-04-29,266.0
1569,heatwave,2013-03-03,2013-03-18,292.0
1569,heatwave,2008-09-16,2008-09-26,301.0
1569,extreme wind,2006-04-10,2006-04-13,17.0
1569,heatwave,2016-09-27,2016-10-06,296.0
1569,heatwave,2015-03-25,2015-04-09,297.0
1570,heatwave,2007-03-27,2007-04-04,299.0
1570,heatwave,2013-03-03,2013-03-18,292.0
1570,extreme wind,2015-03-31,2015-04-04,17.0
1570,heatwave,2008-09-16,2008-09-26,301.0
1570,coldwave,2007-12-24,2008-02-25,246.0
1570,coldwave,2011-03-17,2011-04-29,266.0
1570,flood,2007-06-06,2007-08-17,1.5
1570,coldwave,2016-01-21,2016-01-31,248.0
1570,heatwave,2016-08-11,2016-08-28,306.0
1570,flood,2007-07-18,2007-08-13,1.0
1570,heatwave,2011-05-06,2011-05-11,301.0
1570,heatwave,2015-03-25,2015-04-09,297.0
1570,heatwave,2016-09-27,2016-10-06,296.0
1570,extreme wind,2004-03-15,2004-03-17,16.0
1571,heatwave,2010-02-21,2010-03-09,304.0
1571,heatwave,2007-03-27,2007-04-04,299.0
1571,extreme wind,2006-04-10,2006-04-13,17.0
1571,coldwave,2011-03-17,2011-04-29,266.0
1571,coldwave,2007-12-24,2008-02-25,246.0
1571,extreme wind,2015-03-31,2015-04-04,17.0
1571,heatwave,2013-03-03,2013-03-18,292.0
1571,coldwave,2016-01-21,2016-01-31,248.0
1571,heatwave,2016-08-11,2016-08-28,306.0
1571,extreme wind,2007-04-12,2007-04-17,18.0
1571,heatwave,2011-05-06,2011-05-11,301.0
1571,heatwave,2008-09-16,2008-09-26,301.0
1571,heatwave,2016-09-27,2016-10-06,296.0
1572,coldwave,2016-01-21,2016-01-31,248.0
1572,flood,2007-07-18,2007-08-13,1.0
1572,coldwave,2007-12-24,2008-02-25,246.0
1572,extreme wind,2006-04-10,2006-04-13,17.0
1572,coldwave,2011-03-17,2011-04-29,266.0
1572,heatwave,2007-03-27,2007-04-04,299.0
1572,flood,2007-06-06,2007-08-17,1.5
1572,heatwave,2013-03-03,2013-03-18,292.0
1572,heatwave,2015-03-25,2015-04-09,297.0
1572,flood,2010-07-23,2010-08-03,2.0
1572,extreme wind,2015-03-31,2015-04-04,17.0
1572,heatwave,2016-08-11,2016-08-28,306.0
1572,heatwave,2008-09-16,2008-09-26,301.0
1572,heatwave,2011-05-06,2011-05-11,301.0
1573,heatwave,2013-03-03,2013-03-18,292.0
1573,heatwave,2007-03-27,2007-04-04,299.0
1573,coldwave,2007-12-24,2008-02-25,246.0
1573,coldwave,2016-01-21,2016-01-31,248.0
1573,heatwave,2016-08-11,2016-08-28,306.0
1573,coldwave,2011-03-17,2011-04-29,266.0
1573,flood,2007-06-06,2007-08-17,1.5
1573,heatwave,2011-05-06,2011-05-11,301.0
1573,heatwave,2008-09-16,2008-09-26,301.0
1573,heatwave,2016-09-27,2016-10-06,296.0
1573,extreme wind,2006-04-10,2006-04-13,17.0
1573,flood,2007-07-18,2007-08-13,1.0
1573,extreme wind,2015-03-31,2015-04-04,17.0
1573,heatwave,2015-03-25,2015-04-09,297.0
1573,flood,2010-07-23,2010-08-03,2.0
1574,heatwave,2007-03-27,2007-04-04,299.0
1574,coldwave,2007-12-24,2008-02-25,246.0
1574,heatwave,2013-03-03,2013-03-18,292.0
1574,flood,2010-07-23,2010-08-03,2.0
1574,extreme wind,2015-03-31,2015-04-04,17.0
1574,coldwave,2011-03-17,2011-04-29,266.0
1574,heatwave,2016-08-11,2016-08-28,306.0
1574,heatwave,2008-09-16,2008-09-26,301.0
1574,heatwave,2011-05-06,2011-05-11,301.0
1574,heatwave,2015-03-25,2015-04-09,297.0
1575,heatwave,2007-03-27,2007-04-04,299.0
1575,extreme wind,2015-03-31,2015-04-04,17.0
1575,coldwave,2007-12-24,2008-02-25,246.0
1575,flood,2010-07-23,2010-08-03,2.0
1575,heatwave,2015-03-25,2015-04-09,297.0
1575,heatwave,2013-03-03,2013-03-18,292.0
1575,heatwave,2011-05-06,2011-05-11,301.0
1575,flood,2007-07-18,2007-08-13,1.0
1575,coldwave,2011-03-17,2011-04-29,266.0
1575,flood,2007-06-06,2007-08-17,1.5
1575,heatwave,2016-09-27,2016-10-06,296.0
1575,coldwave,2016-01-21,2016-01-31,248.0
1575,heatwave,2016-08-11,2016-08-28,306.0
1575,heatwave,2008-09-16,2008-09-26,301.0
1576,flood,2010-07-23,2010-08-03,2.0
1576,heatwave,2007-03-27,2007-04-04,299.0
1576,extreme wind,2015-03-31,2015-04-04,17.0
1576,coldwave,2007-12-24,2008-02-25,246.0
1576,coldwave,2016-01-21,2016-01-31,248.0
1576,extreme wind,2006-04-10,2006-04-13,17.0
1576,heatwave,2016-09-27,2016-10-06,296.0
1576,extreme wind,2007-04-12,2007-04-17,18.0
1576,heatwave,2011-05-06,2011-05-11,301.0
1576,heatwave,2016-08-11,2016-08-28,306.0
1576,heatwave,2015-03-25,2015-04-09,297.0
1576,coldwave,2011-03-17,2011-04-29,266.0
1576,heatwave,2013-03-03,2013-03-18,292.0
1576,heatwave,2008-09-16,2008-09-26,301.0
1576,extreme wind,2004-03-15,2004-03-17,16.0
1577,heatwave,2007-03-27,2007-04-04,299.0
1577,flood,2007-06-06,2007-08-17,1.5
1577,coldwave,2016-01-21,2016-01-31,248.0
1577,coldwave,2007-12-24,2008-02-25,246.0
1577,heatwave,2013-03-03,2013-03-18,292.0
1577,coldwave,2011-03-17,2011-04-29,266.0
1577,flood,2007-07-18,2007-08-13,1.0
1577,extreme wind,2004-03-15,2004-03-17,16.0
1577,heatwave,2015-03-25,2015-04-09,297.0
1577,heatwave,2016-09-27,2016-10-06,296.0
1577,extreme wind,2006-04-10,2006-04-13,17.0
1577,heatwave,2011-05-06,2011-05-11,301.0
1577,heatwave,2008-09-16,2008-09-26,301.0
1577,flood,2010-07-23,2010-08-03,2.0
1577,extreme wind,2015-03-31,2015-04-04,17.0
1577,heatwave,2016-08-11,2016-08-28,306.0
1578,coldwave,2007-12-24,2008-02-25,246.0
1578,heatwave,2007-03-27,2007-04-04,299.0
1578,flood,2007-06-06,2007-08-17,1.5
1578,heatwave,2010-02-21,2010-03-09,304.0
1578,extreme wind,2006-04-10,2006-04-13,17.0
1578,flood,2007-07-18,2007-08-13,1.0
1578,coldwave,2016-01-21,2016-01-31,248.0
1578,heatwave,2008-09-16,2008-09-26,301.0
1578,heatwave,2016-09-27,2016-10-06,296.0
1578,extreme wind,2015-03-31,2015-04-04,17.0
1578,extreme wind,2004-03-15,2004-03-17,16.0
1578,heatwave,2011-05-06,2011-05-11,301.0
1578,flood,2010-07-23,2010-08-03,2.0
1578,heatwave,2016-08-11,2016-08-28,306.0
1579,heatwave,2007-03-27,2007-04-04,299.0
1579,heatwave,2010-02-21,2010-03-09,304.0
1579,flood,2007-06-06,2007-08-17,1.5
1579,heatwave,2007-05-25,2007-05-30,302.0
1579,coldwave,2007-12-24,2008-02-25,246.0
1579,extreme wind,2006-04-10,2006-04-13,17.0
1579,flood,2007-07-18,2007-08-13,1.0
1579,heatwave,2013-03-03,2013-03-18,292.0
1579,flood,2010-07-23,2010-08-03,2.0
1579,extreme wind,2015-03-31,2015-04-04,17.0
1579,heatwave,2016-08-11,2016-08-28,306.0
1579,heatwave,2016-09-27,2016-10-06,296.0
1579,extreme wind,2004-03-15,2004-03-17,16.0
1579,heatwave,2011-05-06,2011-05-11,301.0
1579,heatwave,2008-09-16,2008-09-26,301.0
1580,heatwave,2007-03-27,2007-04-04,299.0
1580,coldwave,2016-01-21,2016-01-31,248.0
1580,heatwave,2010-02-21,2010-03-09,304.0
1580,heatwave,2007-05-25,2007-05-30,302.0
1580,heatwave,2016-09-27,2016-10-06,296.0
1580,coldwave,2007-12-24,2008-02-25,246.0
1580,coldwave,2011-03-17,2011-04-29,266.0
1580,extreme wind,2006-04-10,2006-04-13,17.0
1580,extreme wind,2004-03-15,2004-03-17,16.0
1580,extreme wind,2007-04-12,2007-04-17,18.0
1580,heatwave,2016-08-11,2016-08-28,306.0
1580,extreme wind,2015-03-31,2015-04-04,17.0
1580,heatwave,2013-03-03,2013-03-18,292.0
1580,heatwave,2011-05-06,2011-05-11,301.0
1580,heatwave,2008-09-16,2008-09-26,301.0
1581,coldwave,2007-12-24,2008-02-25,246.0
1581,heatwave,2007-03-27,2007-04-04,299.0
1581,flood,2007-06-06,2007-08-17,1.5
1581,coldwave,2016-01-21,2016-01-31,248.0
1581,flood,2007-07-18,2007-08-13,1.0
1581,coldwave,2011-03-17,2011-04-29,266.0
1581,extreme wind,2015-03-31,2015-04-04,17.0
1581,heatwave,2013-03-03,2013-03-18,292.0
1581,heatwave,2015-03-25,2015-04-09,297.0
1581,heatwave,2016-08-11,2016-08-28,306.0
1581,heatwave,2016-09-27,2016-10-06,296.0
1581,flood,2010-07-23,2010-08-03,2.0
1581,heatwave,2011-05-06,2011-05-11,301.0
1581,heatwave,2008-09-16,2008-09-26,301.0
1582,heatwave,2010-02-21,2010-03-09,304.0
1582,heatwave,2007-03-27,2007-04-04,299.0
1582,extreme wind,2009-02-09,2009-03-01,25.0
1582,coldwave,2007-12-24,2008-02-25,246.0
1582,flood,2007-06-06,2007-08-17,1.5
1582,heatwave,2011-05-06,2011-05-11,301.0
1582,heatwave,2008-09-16,2008-09-26,301.0
1582,extreme wind,2015-03-31,2015-04-04,17.0
1582,flood,2010-07-23,2010-08-03,2.0
1582,heatwave,2013-03-03,2013-03-18,292.0
1582,extreme wind,2004-03-15,2004-03-17,16.0
1583,coldwave,2007-12-24,2008-02-25,246.0
1583,extreme wind,2009-02-09,2009-03-01,25.0
1583,heatwave,2010-02-21,2010-03-09,304.0
1583,heatwave,2007-03-27,2007-04-04,299.0
1583,heatwave,2013-03-03,2013-03-18,292.0
1583,heatwave,2016-08-11,2016-08-28,306.0
1583,heatwave,2011-05-06,2011-05-11,301.0
1583,extreme wind,2015-03-31,2015-04-04,17.0
1583,flood,2010-07-23,2010-08-03,2.0
1583,flood,2007-06-06,2007-08-17,1.5
1583,extreme wind,2004-03-15,2004-03-17,16.0
1583,heatwave,2008-09-16,2008-09-26,301.0
1584,heatwave,2010-02-21,2010-03-09,304.0
1584,heatwave,2007-03-27,2007-04-04,299.0
1584,coldwave,2007-12-24,2008-02-25,246.0
1584,heatwave,2008-09-16,2008-09-26,301.0
1584,heatwave,2013-03-03,2013-03-18,292.0
1584,extreme wind,2015-03-31,2015-04-04,17.0
1584,heatwave,2016-09-27,2016-10-06,296.0
1584,heatwave,2016-08-11,2016-08-28,306.0
1584,flood,2010-07-23,2010-08-03,2.0
1584,heatwave,2011-05-06,2011-05-11,301.0
1585,coldwave,2007-12-24,2008-02-25,246.0
1585,flood,2007-06-06,2007-08-17,1.5
1585,coldwave,2016-01-21,2016-01-31,248.0
1585,heatwave,2011-05-06,2011-05-11,301.0
1585,heatwave,2008-09-16,2008-09-26,301.0
1585,flood,2007-07-18,2007-08-13,1.0
1585,heatwave,2016-09-27,2016-10-06,296.0
1585,heatwave,2016-08-11,2016-08-28,306.0
1585,flood,2010-07-23,2010-08-03,2.0
1585,coldwave,2011-03-17,2011-04-29,266.0
1585,heatwave,2013-03-03,2013-03-18,292.0
1586,heatwave,2007-03-27,2007-04-04,299.0
1586,flood,2007-06-06,2007-08-17,1.5
1586,heatwave,2011-05-06,2011-05-11,301.0
1586,coldwave,2016-01-21,2016-01-31,248.0
1586,extreme wind,2007-04-12,2007-04-17,18.0
1586,coldwave,2007-12-24,2008-02-25,246.0
1586,flood,2007-07-18,2007-08-13,1.0
1586,heatwave,2013-03-03,2013-03-18,292.0
1586,coldwave,2011-03-17,2011-04-29,266.0
1586,flood,2010-07-23,2010-08-03,2.0
1586,heatwave,2015-03-25,2015-04-09,297.0
1586,heatwave,2016-08-11,2016-08-28,306.0
1586,heatwave,2008-09-16,2008-09-26,301.0
1586,extreme wind,2006-04-10,2006-04-13,17.0
1586,heatwave,2016-09-27,2016-10-06,296.0
1587,flood,2007-06-06,2007-08-17,1.5
1587,coldwave,2007-12-24,2008-02-25,246.0
1587,coldwave,2016-01-21,2016-01-31,248.0
1587,extreme wind,2006-04-10,2006-04-13,17.0
1587,heatwave,2013-03-03,2013-03-18,292.0
1587,coldwave,2011-03-17,2011-04-29,266.0
1587,flood,2007-07-18,2007-08-13,1.0
1587,heatwave,2016-09-27,2016-10-06,296.0
1587,flood,2010-07-23,2010-08-03,2.0
1587,heatwave,2015-03-25,2015-04-09,297.0
1587,heatwave,2008-09-16,2008-09-26,301.0
1587,heatwave,2011-05-06,2011-05-11,301.0
1587,heatwave,2016-08-11,2016-08-28,306.0
1588,heatwave,2007-03-27,2007-04-04,299.0
1588,coldwave,2011-03-17,2011-04-29,266.0
1588,coldwave,2007-12-24,2008-02-25,246.0
1588,heatwave,2011-05-06,2011-05-11,301.0
1588,heatwave,2016-08-11,2016-08-28,306.0
1588,heatwave,2013-03-03,2013-03-18,292.0
1588,extreme wind,2015-03-31,2015-04-04,17.0
1588,heatwave,2015-03-25,2015-04-09,297.0
1588,heatwave,2008-09-16,2008-09-26,301.0
1589,coldwave,2016-01-21,2016-01-31,248.0
1589,heatwave,2013-03-03,2013-03-18,292.0
1589,heatwave,2007-03-27,2007-04-04,299.0
1589,coldwave,2011-03-17,2011-04-29,266.0
1589,coldwave,2007-12-24,2008-02-25,246.0
1589,heatwave,2008-09-16,2008-09-26,301.0
1589,extreme wind,2006-04-10,2006-04-13,17.0
1589,extreme wind,2007-04-12,2007-04-17,18.0
