县编号,0-0.1 负荷密度 出现次数,0-0.1 负荷密度 总和,0.1-1 负荷密度 出现次数,0.1-1 负荷密度 总和,1-6 负荷密度 出现次数,1-6 负荷密度 总和,6-15 负荷密度 出现次数,6-15 负荷密度 总和,15-30 负荷密度 出现次数,15-30 负荷密度 总和,大于30 负荷密度 出现次数,大于30 负荷密度 总和,大于80 负荷密度 出现次数,大于80 负荷密度 总和
1306,0,0.0,548,339.8882777196693,28,28.62594183028356,0,0.0,0,0.0,0,0.0,0,0.0
1307,0,0.0,202,142.2996702749195,50,60.91071507234639,0,0.0,0,0.0,0,0.0,0,0.0
1308,0,0.0,434,255.48043998538378,70,138.1127859673786,0,0.0,0,0.0,0,0.0,0,0.0
1309,0,0.0,756,129.17827917584347,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1310,0,0.0,504,71.72712178276912,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1311,0,0.0,504,163.7136519108634,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1312,0,0.0,936,477.5005006263861,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1313,0,0.0,1007,586.2391759112649,73,82.13444467626064,0,0.0,0,0.0,0,0.0,0,0.0
1314,0,0.0,863,514.9592715424259,1,1.0010712737351766,0,0.0,0,0.0,0,0.0,0,0.0
1315,0,0.0,564,276.1398626990958,48,56.85038756536115,0,0.0,0,0.0,0,0.0,0,0.0
1316,0,0.0,540,144.60660180778345,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1317,0,0.0,792,260.63126078325234,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1318,0,0.0,540,145.34648849073164,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1319,0,0.0,818,294.41334648489067,10,12.170433966999456,0,0.0,0,0.0,0,0.0,0,0.0
1320,0,0.0,506,210.63971585926555,34,40.62013246794335,0,0.0,0,0.0,0,0.0,0,0.0
1321,0,0.0,324,174.09023852977228,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1322,4,0.0,1112,275.55972245104954,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1323,0,0.0,646,155.61004405372927,74,168.72784031044847,0,0.0,0,0.0,0,0.0,0,0.0
1324,167,16.452222582724886,1741,250.24170941475387,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1325,0,0.0,684,122.60179030755265,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1326,0,0.0,1080,186.12660482867463,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1327,0,0.0,828,138.64658356227852,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1328,0,0.0,524,90.94418156361799,16,28.915385789966017,0,0.0,0,0.0,0,0.0,0,0.0
1329,0,0.0,504,99.89376907185665,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1330,0,0.0,568,118.12471933584749,116,235.75310603823635,0,0.0,0,0.0,0,0.0,0,0.0
1331,8,0.6177980171797798,712,109.66231092952023,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1332,434,37.18813986848586,214,28.570180595136627,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1333,0,0.0,756,203.179492926626,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1335,0,0.0,642,380.12143949108315,6,6.902455741820586,0,0.0,0,0.0,0,0.0,0,0.0
1336,0,0.0,1186,288.6647111441537,38,107.5522811534301,0,0.0,0,0.0,0,0.0,0,0.0
1337,0,0.0,86,44.72792327202865,56,161.7704142077415,2,12.074174673520453,0,0.0,0,0.0,0,0.0
1338,0,0.0,542,297.4625881451934,280,693.7712323183754,6,48.662724521272864,0,0.0,0,0.0,0,0.0
1339,92,6.969036305127744,230,94.8075083354928,2,2.1017655372991815,0,0.0,0,0.0,0,0.0,0,0.0
1340,6,0.40695026370535126,534,75.39783178787465,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1341,0,0.0,646,147.85796323557852,2,2.5004669306027294,0,0.0,0,0.0,0,0.0,0,0.0
1342,132,12.421111812951303,192,42.58926459021539,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1343,444,34.107037747818765,60,7.028979265846299,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1344,354,23.04950161877809,114,12.641426911525574,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1345,998,59.20258454268196,226,72.94682482639814,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1346,1095,79.21330243419322,57,5.957600508432399,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1347,180,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1348,0,0.0,0,0.0,50,173.47633178791938,54,635.4188845801424,72,1684.4335043967462,130,6861.007495589237,126,35616.2224696004
1349,40,0.0,0,0.0,0,0.0,0,0.0,20,500.02097439421306,186,9919.400035500803,78,9938.476389784159
1350,0,0.0,0,0.0,106,367.1752834324155,77,1006.8894982988465,107,2148.221418367331,34,1525.3203761899063,0,0.0
1351,0,0.0,0,0.0,282,517.6333097806906,310,3203.193699370055,18,346.47319108380407,2,62.0583764704016,0,0.0
1352,0,0.0,58,36.69681702155573,532,1435.4586666475434,58,536.396973492321,0,0.0,0,0.0,0,0.0
1353,0,0.0,22,12.113961121887538,50,156.1960739568044,0,0.0,0,0.0,0,0.0,0,0.0
1354,0,0.0,476,244.22229496648626,592,1387.9196212370034,12,124.3293254160585,0,0.0,0,0.0,0,0.0
1355,2,0.0,682,358.57925006390417,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1356,0,0.0,466,245.97603004845226,2,2.1599360472141558,0,0.0,0,0.0,0,0.0,0,0.0
1357,0,0.0,716,398.7016107436618,4,5.08790873285206,0,0.0,0,0.0,0,0.0,0,0.0
1358,0,0.0,578,241.04716693929728,178,644.8640147730962,0,0.0,0,0.0,0,0.0,0,0.0
1359,0,0.0,646,385.65229261529686,2,3.2277720486967487,0,0.0,0,0.0,0,0.0,0,0.0
1360,0,0.0,716,338.4689841866151,4,7.296396859555208,0,0.0,0,0.0,0,0.0,0,0.0
1361,0,0.0,780,537.8763096744246,12,16.190434906621547,0,0.0,0,0.0,0,0.0,0,0.0
1362,130,0.0,0,0.0,20,112.75137964894182,180,1891.7746561182398,88,1757.143749857987,200,8409.14188183751,30,3469.7887381584633
1363,126,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,1295.795682549408,30,4907.6756351216845
1364,4,0.0,0,0.0,0,0.0,96,987.1914009819494,16,431.1301774189483,110,4670.78959794985,26,3588.122242999808
1365,52,0.0,0,0.0,0,0.0,18,215.14819367637335,16,319.3078070163024,22,981.8018198934684,0,0.0
1367,78,0.0,0,0.0,20,111.17714323926941,272,2628.7615799865916,26,508.62468849247284,32,1921.617426322362,4,629.3217965066635
1368,28,0.0,0,0.0,78,176.4209899282996,24,299.8136852107328,12,205.54184452600057,2,72.76768191406447,0,0.0
1370,0,0.0,0,0.0,0,0.0,0,0.0,12,326.0110625884098,162,8557.586702985522,114,19690.840869050866
1371,0,0.0,0,0.0,0,0.0,0,0.0,36,864.222114614581,224,11413.916665987057,100,32871.321485589426
1372,0,0.0,0,0.0,2,3.1316334194359428,58,550.5063328397837,156,3309.8994856047125,36,1311.8151031341285,0,0.0
1373,0,0.0,0,0.0,38,113.64914596964346,69,1010.7640587616459,161,3312.6569981659854,82,3231.617466373385,10,1521.1612291841884
1374,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,651.4882885789004,22,2487.023984737879
1375,194,0.0,0,0.0,632,2242.5921565636495,204,1988.2962823770276,14,263.94082254515536,0,0.0,0,0.0
1376,0,0.0,0,0.0,2,10.05848350715759,204,2148.218763089096,32,711.0187267847007,210,10443.248176803874,56,6375.572412089663
1377,0,0.0,0,0.0,329,1400.1210955520742,127,1176.1431043293233,12,222.17125666258391,0,0.0,0,0.0
1378,0,0.0,0,0.0,126,640.2748479418558,105,874.5347042860534,50,1299.3397121118974,105,4764.229831011585,10,956.8020432056263
1379,0,0.0,0,0.0,433,1354.6219230153777,71,451.99161008136673,0,0.0,0,0.0,0,0.0
1380,84,0.0,0,0.0,6,32.96087098948485,102,1087.2661071440546,54,1152.4423002391597,14,528.9068691618579,28,8233.459791172223
1381,14,0.0,0,0.0,180,952.9483740265839,404,3218.1056990597285,14,325.29754606712135,0,0.0,0,0.0
1382,174,0.0,0,0.0,2,11.597709580322267,289,3118.6038375105404,111,2102.3094332141704,0,0.0,0,0.0
1383,0,0.0,0,0.0,505,2478.500816725714,395,2767.556126278405,0,0.0,0,0.0,0,0.0
1384,240,0.0,0,0.0,297,1481.6075649912257,503,4028.1015002135896,4,61.30691657607602,0,0.0,0,0.0
1385,32,0.0,0,0.0,12,63.6389986472104,176,1965.1295028531981,28,466.3434362635267,64,2857.567039046462,12,1205.0795428251233
1386,0,0.0,0,0.0,41,205.13391605653084,45,458.77041441763885,0,0.0,52,2348.2706268550405,6,657.6971365160463
1387,20,0.0,0,0.0,140,573.2218347465504,450,4305.084332503988,2,30.48621754885252,0,0.0,0,0.0
1388,0,0.0,0,0.0,934,3731.3984194586906,74,593.7358596700363,0,0.0,0,0.0,0,0.0
1389,0,0.0,0,0.0,530,2454.9151749443176,150,1090.1393783495055,2,31.482148855458142,38,1608.5039784297564,0,0.0
1390,2,0.0,0,0.0,1040,2869.5991680596244,2,14.85920228228742,0,0.0,0,0.0,0,0.0
1391,0,0.0,0,0.0,76,259.94935552172484,96,912.9514334992735,42,965.6904655829402,2,84.78095457138645,0,0.0
1392,0,0.0,479,422.84441364739354,231,270.20508833151723,46,387.36717759802013,0,0.0,0,0.0,0,0.0
1393,0,0.0,847,636.1680297297179,269,305.6850605152267,0,0.0,0,0.0,0,0.0,0,0.0
1394,2,0.0,550,457.243194726389,276,313.2144370994446,0,0.0,0,0.0,0,0.0,0,0.0
1395,0,0.0,201,190.849553138586,555,635.0351850596929,0,0.0,0,0.0,0,0.0,0,0.0
1396,0,0.0,86,84.06457328142332,402,744.4924222113964,76,686.8283226478474,60,1317.9538505667879,24,1195.9170222134037,0,0.0
1397,0,0.0,6,5.684318188115963,78,110.46889292860789,154,1324.5974143305325,86,1727.6916167515983,0,0.0,0,0.0
1398,0,0.0,0,0.0,54,259.44490981389833,80,638.0604491030356,10,195.1873767641592,0,0.0,0,0.0
1399,0,0.0,112,62.41003350186031,720,2666.2586291860216,68,527.8774048977805,0,0.0,0,0.0,0,0.0
1400,54,0.0,182,110.0152470066031,910,2882.1144947649827,6,61.87816661841972,0,0.0,0,0.0,0,0.0
1401,0,0.0,174,82.30075155267984,474,694.9707692234806,0,0.0,0,0.0,0,0.0,0,0.0
1402,16,0.0,130,78.48585870263967,356,1638.429002441865,270,2229.296902023845,20,408.51581880114617,0,0.0,0,0.0
1403,0,0.0,4,3.9164751476987205,104,127.60317960972722,0,0.0,0,0.0,0,0.0,0,0.0
1404,0,0.0,224,132.13465203933205,600,851.1509888665474,4,31.234735084325322,0,0.0,0,0.0,0,0.0
1405,0,0.0,599,250.5094511731136,193,274.74727298299064,0,0.0,0,0.0,0,0.0,0,0.0
1406,0,0.0,850,453.0350902794412,2,2.8938411936099584,48,454.8197014910604,0,0.0,0,0.0,0,0.0
1407,0,0.0,770,519.6733799542699,274,400.50819190251946,0,0.0,0,0.0,0,0.0,0,0.0
1408,0,0.0,422,307.070092307206,10,12.272141525645292,0,0.0,0,0.0,0,0.0,0,0.0
1409,0,0.0,162,142.65504876292525,162,192.3082701182489,0,0.0,0,0.0,0,0.0,0,0.0
1410,4,0.0,218,129.10366365079577,462,577.0569838457152,0,0.0,0,0.0,0,0.0,0,0.0
1411,46,0.0,0,0.0,92,316.5743209322995,2,22.1416904491145,4,60.89866902647756,0,0.0,0,0.0
1412,0,0.0,71,63.083140783845884,393,1299.617077905619,4,34.34181563491941,0,0.0,0,0.0,0,0.0
1413,0,0.0,120,110.25846745779066,182,495.4408438645576,22,142.16857426777727,0,0.0,0,0.0,0,0.0
1414,22,0.0,16,13.92412888315895,449,1548.8153748833204,53,388.10257205267146,0,0.0,0,0.0,0,0.0
1415,0,0.0,106,55.44921579353886,22,108.37000197214908,14,133.75883968647133,2,32.143551968434764,0,0.0,0,0.0
1416,0,0.0,1034,608.2158638824321,46,142.6147845044914,0,0.0,0,0.0,0,0.0,0,0.0
1417,0,0.0,885,552.0756609260353,87,98.89438495334248,0,0.0,0,0.0,0,0.0,0,0.0
1418,0,0.0,714,422.4602223723548,6,6.4914522899791525,0,0.0,0,0.0,0,0.0,0,0.0
1419,0,0.0,754,438.69678885694304,2,3.2559171712064936,0,0.0,0,0.0,0,0.0,0,0.0
1420,0,0.0,1252,558.9110338582558,8,38.57237460879305,0,0.0,0,0.0,0,0.0,0,0.0
1421,50,0.0,0,0.0,49,227.90672602337514,39,389.27823636087527,34,650.180727832663,8,420.26708436051126,0,0.0
1422,50,0.0,0,0.0,196,899.2266249108791,174,1630.1431638713034,48,914.4125230099021,0,0.0,0,0.0
1423,34,0.0,0,0.0,494,1644.9946130170447,12,101.61791098408237,0,0.0,0,0.0,0,0.0
1424,0,0.0,0,0.0,1330,3815.607984919414,2,16.227995752074563,0,0.0,0,0.0,0,0.0
1425,0,0.0,16,10.688100618379547,136,211.5315815606101,172,1454.3252202836768,0,0.0,0,0.0,0,0.0
1426,0,0.0,120,78.58553522660887,240,335.3164053510908,0,0.0,0,0.0,0,0.0,0,0.0
1427,0,0.0,1005,413.8676107321103,75,81.40241004911718,0,0.0,0,0.0,0,0.0,0,0.0
1428,0,0.0,394,180.48091309497684,2,2.220464374432982,0,0.0,0,0.0,0,0.0,0,0.0
1429,0,0.0,430,215.99007525302707,2,2.0227389867196663,0,0.0,0,0.0,0,0.0,0,0.0
1430,0,0.0,302,196.67722040868773,484,581.3522653798468,72,669.1250667165775,6,128.88687782069098,0,0.0,0,0.0
1431,0,0.0,1574,989.0074299322362,154,201.33428955379074,0,0.0,0,0.0,0,0.0,0,0.0
1432,0,0.0,797,504.38331083339364,67,81.11471181177363,0,0.0,0,0.0,0,0.0,0,0.0
1433,0,0.0,0,0.0,129,565.8062347819833,135,1223.9623487402177,14,277.3890094113857,214,10492.90214278764,228,25931.591780248462
1434,158,0.0,0,0.0,0,0.0,0,0.0,10,251.76308941906447,264,12611.06714116292,108,12483.061204828842
1435,0,0.0,0,0.0,18,34.411766712641196,6,45.134427026918395,12,246.93400794243325,0,0.0,0,0.0
1436,0,0.0,8,3.3474035914762728,152,335.7037986771652,196,1752.2822401148674,64,1275.9293374525264,12,523.4267707271599,0,0.0
1437,6,0.0,0,0.0,498,1184.1939099174078,0,0.0,0,0.0,0,0.0,0,0.0
1438,0,0.0,0,0.0,0,0.0,54,571.7359487160552,14,300.1447799839225,4,190.1716153768626,0,0.0
1439,0,0.0,30,15.262554678643498,0,0.0,168,1787.0198141687636,16,365.09414344164867,2,62.15824086489149,0,0.0
1440,0,0.0,80,46.08741606955701,202,592.4008170795873,98,1094.6920282047406,14,316.0781243300089,2,65.81555438454146,0,0.0
1441,72,0.0,0,0.0,246,1048.4127794187364,113,1013.1667866428717,1,15.03958920893144,0,0.0,0,0.0
1442,0,0.0,0,0.0,132,657.456918485957,348,3154.9217795897944,38,820.6035849861464,22,1168.0233792054878,0,0.0
1443,0,0.0,0,0.0,216,368.7094064111517,0,0.0,0,0.0,0,0.0,0,0.0
1444,0,0.0,0,0.0,402,1242.119192601576,40,438.6303709744333,62,1037.0308123635768,0,0.0,0,0.0
1445,0,0.0,176,169.56414322949033,436,570.2971768970856,0,0.0,0,0.0,0,0.0,0,0.0
1446,0,0.0,0,0.0,394,859.3317701795924,2,12.328648414284068,0,0.0,0,0.0,0,0.0
1447,0,0.0,0,0.0,756,1309.5070945924872,0,0.0,0,0.0,0,0.0,0,0.0
1448,0,0.0,80,73.46515576337983,68,80.89349775252816,133,1481.1260220766762,223,4247.3189095561,36,1574.7802570964711,0,0.0
1449,0,0.0,26,24.6461415551521,960,2001.9342202032308,296,2890.578147721961,256,4737.022796372716,10,422.82729141565926,0,0.0
1450,0,0.0,694,502.8450583936369,350,431.6870512994348,0,0.0,0,0.0,0,0.0,0,0.0
1451,0,0.0,121,92.28787283644743,3,3.0083669761158798,0,0.0,16,333.72031994830957,36,1497.2950998054534,4,330.62626544785434
1452,0,0.0,481,420.4725773425251,243,277.9806713819781,0,0.0,66,1455.3888309547458,66,3485.42617317753,8,970.5103190095691
1453,0,0.0,657,425.5511349943217,7,8.149443389329697,0,0.0,20,408.91712526358833,0,0.0,0,0.0
1454,0,0.0,198,166.36078486822385,24,28.49195818505728,8,105.89629362589716,8,189.8659979590594,14,580.0266488408997,0,0.0
1455,0,0.0,246,171.8744741148497,258,292.3576068158288,0,0.0,0,0.0,0,0.0,0,0.0
1456,0,0.0,224,162.7221672159275,332,455.9357976111066,14,167.81498918232796,28,750.7979151153343,14,631.0979515692636,0,0.0
1457,0,0.0,619,457.02944932227314,29,31.452211785883037,0,0.0,0,0.0,0,0.0,0,0.0
1458,0,0.0,1188,610.8776952732932,108,121.58505970104194,0,0.0,0,0.0,0,0.0,0,0.0
1459,0,0.0,768,475.08674110065306,24,26.106098970016912,0,0.0,0,0.0,0,0.0,0,0.0
1460,0,0.0,496,275.42681091412476,404,609.300638928369,0,0.0,0,0.0,0,0.0,0,0.0
1461,0,0.0,576,304.4903268591501,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1462,0,0.0,728,179.38754803000438,28,33.580257226282484,0,0.0,0,0.0,0,0.0,0,0.0
1463,0,0.0,612,214.8868469709274,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1464,0,0.0,594,437.9869479190522,18,18.996270156877912,0,0.0,0,0.0,0,0.0,0,0.0
1465,0,0.0,114,91.7115319590035,462,590.2890535540758,0,0.0,0,0.0,0,0.0,0,0.0
1466,0,0.0,788,418.15839375405426,4,4.560057084862805,0,0.0,0,0.0,0,0.0,0,0.0
1467,0,0.0,5,4.968326202701423,11,11.154271381239706,54,570.3857610572304,2,30.88612388725615,0,0.0,0,0.0
1468,0,0.0,1004,328.1929426961274,202,236.4926441869209,220,2272.5135245445076,14,234.79343921986404,0,0.0,0,0.0
1469,0,0.0,678,372.79166640001495,514,596.4858496370192,16,177.99528602359388,16,268.9773498337547,0,0.0,0,0.0
1470,0,0.0,318,164.68379913678882,42,53.610805328362105,0,0.0,0,0.0,0,0.0,0,0.0
1471,0,0.0,106,23.582446939897345,722,1431.1138879290675,0,0.0,0,0.0,0,0.0,0,0.0
1472,0,0.0,0,0.0,12,51.749220554589805,54,486.28702513940505,6,129.1867554824069,0,0.0,0,0.0
1473,56,0.0,0,0.0,710,2238.786404100674,52,436.06829590892414,71,1727.0228556544769,11,341.41994587066864,0,0.0
1474,108,0.0,70,53.243247436550575,383,1755.7689278135392,243,1701.0969722954922,22,434.000783760902,2,60.74604499102669,0,0.0
1475,0,0.0,522,437.5756583591493,367,753.7597762654716,11,74.2905445439134,0,0.0,0,0.0,0,0.0
1476,6,0.0,0,0.0,63,361.4436241800506,111,924.9910620445955,0,0.0,0,0.0,0,0.0
1477,2,0.0,0,0.0,1294,4005.0158369831047,0,0.0,0,0.0,0,0.0,0,0.0
1478,0,0.0,0,0.0,1152,2256.2994899700957,0,0.0,0,0.0,0,0.0,0,0.0
1479,0,0.0,0,0.0,722,1564.8667769666567,70,467.6085444628669,0,0.0,0,0.0,0,0.0
1480,0,0.0,0,0.0,1144,2661.021894246404,8,61.98130364958797,0,0.0,0,0.0,0,0.0
1481,0,0.0,205,187.17251104350544,839,1127.9316678789219,0,0.0,0,0.0,0,0.0,0,0.0
1482,0,0.0,18,3.6141287167624494,1278,1951.9622993947369,0,0.0,0,0.0,0,0.0,0,0.0
1483,0,0.0,0,0.0,626,1705.4808679111418,268,2051.2928255428965,6,96.96294006513224,0,0.0,0,0.0
1484,0,0.0,0,0.0,720,1444.2523658249147,0,0.0,0,0.0,0,0.0,0,0.0
1485,0,0.0,0,0.0,426,1806.598742074483,42,283.14324338224174,0,0.0,0,0.0,0,0.0
1486,2,0.0,0,0.0,1044,2938.9538745025325,70,486.57783925638455,0,0.0,0,0.0,0,0.0
1487,0,0.0,0,0.0,790,2346.8351575311603,2,13.025067414506234,0,0.0,0,0.0,0,0.0
1488,0,0.0,60,57.450705027302355,120,215.94838920278903,0,0.0,0,0.0,0,0.0,0,0.0
1489,0,0.0,0,0.0,1116,2173.887292923668,0,0.0,0,0.0,0,0.0,0,0.0
1490,0,0.0,7,6.201903554930221,749,1277.158744610657,0,0.0,0,0.0,0,0.0,0,0.0
1491,0,0.0,390,241.47826702374908,114,151.28376728748108,0,0.0,0,0.0,0,0.0,0,0.0
1492,0,0.0,602,432.4572822038703,172,202.52579158563609,0,0.0,18,324.048655030292,0,0.0,0,0.0
1493,0,0.0,864,340.8757035529532,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1494,0,0.0,36,28.232957805949322,496,728.977068527827,204,1678.1676157634745,92,1621.9893843304797,0,0.0,0,0.0
1495,0,0.0,38,31.442691704388707,932,1298.0209054048412,0,0.0,2,30.47870297262353,0,0.0,0,0.0
1496,0,0.0,663,503.14872815913645,165,192.15938762143676,0,0.0,0,0.0,0,0.0,0,0.0
1497,0,0.0,576,368.13703684007845,108,124.75689036345385,0,0.0,0,0.0,0,0.0,0,0.0
1498,0,0.0,525,466.5918024645223,663,881.6363975147001,0,0.0,0,0.0,0,0.0,0,0.0
1499,2,0.0,92,78.2151660760084,554,702.4365775922571,0,0.0,0,0.0,0,0.0,0,0.0
1500,0,0.0,58,51.91791301166751,14,15.54981569215668,0,0.0,0,0.0,0,0.0,0,0.0
1501,0,0.0,1034,587.660010138003,118,145.6881031081897,0,0.0,0,0.0,0,0.0,0,0.0
1502,0,0.0,515,293.18612030791957,25,25.545407112265547,0,0.0,0,0.0,0,0.0,0,0.0
1503,0,0.0,172,110.51512941238286,368,451.6278297161381,0,0.0,0,0.0,0,0.0,0,0.0
1504,0,0.0,388,361.86244765320066,1124,1345.5930830828424,0,0.0,0,0.0,0,0.0,0,0.0
1505,0,0.0,840,285.1414212553545,24,30.774360052485875,0,0.0,0,0.0,0,0.0,0,0.0
1506,2,0.0,898,192.70582899229976,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1507,0,0.0,1512,334.0258333252762,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1508,0,0.0,630,216.6922295905579,126,171.4438877700349,0,0.0,0,0.0,0,0.0,0,0.0
1509,0,0.0,728,385.0905508950938,28,31.97206673963474,0,0.0,0,0.0,0,0.0,0,0.0
1510,2,0.0,1452,666.348284278652,94,106.88864636151428,0,0.0,0,0.0,0,0.0,0,0.0
1511,0,0.0,972,407.62738869459236,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1512,0,0.0,530,345.7165252978218,2,3.3122303724285356,0,0.0,0,0.0,8,342.12207603386605,0,0.0
1513,0,0.0,468,248.2115612659408,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1514,0,0.0,1013,763.8590114970577,283,324.1297421680075,0,0.0,0,0.0,0,0.0,0,0.0
1515,0,0.0,448,343.66017009155433,236,273.6512080383444,0,0.0,0,0.0,0,0.0,0,0.0
1516,0,0.0,667,510.7298636787225,305,336.86492130616307,0,0.0,0,0.0,0,0.0,0,0.0
1517,0,0.0,254,99.40058039741929,502,583.8160313634061,0,0.0,0,0.0,0,0.0,0,0.0
1518,0,0.0,759,529.430425106601,105,116.0847073526705,0,0.0,0,0.0,0,0.0,0,0.0
1519,4,0.0,779,578.5551258214583,189,219.76316471806476,0,0.0,0,0.0,0,0.0,0,0.0
1520,0,0.0,728,300.58667805975693,28,30.648998332675077,0,0.0,0,0.0,0,0.0,0,0.0
1521,0,0.0,684,140.40912871534704,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1522,0,0.0,792,120.78676306094525,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1523,0,0.0,1764,257.1501607568421,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1524,4,0.0,1138,243.07732329192163,10,17.773787546197397,0,0.0,0,0.0,0,0.0,0,0.0
1525,0,0.0,864,133.49040057590483,72,112.56257357358162,0,0.0,0,0.0,0,0.0,0,0.0
1526,0,0.0,780,393.0374498632147,12,15.741227332542595,0,0.0,0,0.0,0,0.0,0,0.0
1527,0,0.0,1178,530.455355288037,10,10.402166356592389,0,0.0,0,0.0,0,0.0,0,0.0
1528,0,0.0,864,229.73774600550252,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1529,2,0.0,1438,218.95654311211902,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1530,0,0.0,1296,390.5108409954432,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1531,0,0.0,1044,260.8108366581877,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1532,0,0.0,540,99.34623749807466,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1533,0,0.0,828,281.4778226905875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1534,0,0.0,612,166.51079476473666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1535,0,0.0,1296,359.5208949642807,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1536,0,0.0,864,243.8868730730387,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1537,0,0.0,140,123.81595517938399,184,231.15134745625625,0,0.0,0,0.0,0,0.0,0,0.0
1538,60,0.0,0,0.0,58,269.0706227091851,351,3169.3961951845845,71,1278.6299235961635,0,0.0,0,0.0
1539,84,0.0,0,0.0,34,71.22953788697839,71,971.9905835301927,407,8989.118667611385,318,14031.773352376349,22,2099.7485969487975
1540,72,0.0,0,0.0,0,0.0,24,302.8832068975859,64,1387.1943096000978,90,4800.994979095686,290,624351.751702703
1541,326,0.0,0,0.0,0,0.0,153,1661.6858145773604,192,4066.700654848959,82,3771.453486176724,39,9712.796900313935
1542,158,0.0,4,3.7157297979375916,268,1287.0821442818265,178,1427.282536242443,4,76.00968737877375,0,0.0,0,0.0
1543,8,0.0,0,0.0,559,2090.0519018430246,113,912.7446100876356,4,88.52009410617693,0,0.0,0,0.0
1544,0,0.0,0,0.0,24,126.54655670654108,236,2458.305452281406,144,2877.0280011641967,26,1030.7413318689062,2,182.76033319672692
1545,0,0.0,0,0.0,171,824.4921375618643,205,1935.4905608239371,20,374.86856293831204,0,0.0,0,0.0
1546,80,0.0,0,0.0,7,40.08968078730167,65,793.4798896342994,149,3154.2360722964117,155,7317.966222338874,156,218840.8847835349
1547,82,0.0,0,0.0,0,0.0,0,0.0,86,2034.4009020300964,162,7579.622005568087,102,21189.20171608048
1548,0,0.0,0,0.0,444,771.7697142055692,194,2238.9090734769597,82,1800.9731923674485,0,0.0,0,0.0
1549,2,0.0,0,0.0,291,596.3013080414651,90,879.914577282497,49,1074.6992332376067,0,0.0,0,0.0
1550,0,0.0,82,74.6439887806455,814,1693.6393212587127,4,27.796209565565853,0,0.0,0,0.0,0,0.0
1551,42,0.0,28,20.647991916054515,205,821.9433802332096,49,381.8120086842657,0,0.0,0,0.0,0,0.0
1552,0,0.0,73,59.414069521158815,285,721.097505019321,2,16.38340554840493,0,0.0,0,0.0,0,0.0
1553,0,0.0,196,177.6319667682174,475,1170.9099636818046,135,1310.4125269479296,22,416.00967484947665,0,0.0,0,0.0
1554,180,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1557,24,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,188904.56270621278
1558,20,0.0,31,26.33318727110914,431,1085.816030187505,22,155.2177600071017,0,0.0,0,0.0,0,0.0
